585,Ledge Rd,Paved,2.1,8,106,Leroy,Dodge,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr106.aspx,3449.29559391247
586,Lee Rd,Paved,0.2,2.9,121,Fountain,Juneau,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr121.aspx,363.361281271612
587,Lee Rd,Paved,2.7,2.9,121,Plymouth,Juneau,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr121.aspx,4290.73682239364
588,Leonard St,Paved,0.1,2.5,31,West Salem,La Crosse,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr31.aspx,202.572622921061
589,Levee Rd,Paved,5.7,11.2,49,Caledonia,Columbia,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr49.aspx,9219.81200320841
590,County M,Paved,3.7,13.9,47,Wittenberg,Shawano,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr47.aspx,5929.21848474975
591,County M,Paved,0.7,13.9,47,Wittenberg,Shawano,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr47.aspx,1177.8872003367
592,Main Rd,Paved,0.1,27,119,Washington,Door,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr119.aspx,194.786472317518
593,Malchine Rd,Paved,0.1,2.3,30,Norway,Racine,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr30.aspx,156.316763173044
594,Maple Rd,Paved,0.8,7.8,2,Burlington,Racine,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr2.aspx,1253.89166605534
595,Maple Rd,Paved,2,7.8,2,Rochester,Racine,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr2.aspx,3144.98179929349
596,Maple Rd,Paved,2.7,7.8,2,Waterford,Racine,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr2.aspx,4286.73418773099
597,Marine Rd,Unpaved,0.9,0,103,Somerset,St. Croix,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr103.aspx,1419.78481980157
598,Marine Rd,Paved,0,0,103,Somerset,St. Croix,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr103.aspx,36.5197596515523
599,Marty Rd,Paved,2.9,2.9,81,New Glarus,Green,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr81.aspx,4679.50118591002
600,McCabe Rd,Paved,0.5,3.9,53,Kaukauna,Outagamie,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr53.aspx,804.771097545163
601,Mountain Rd,Paved,1.4,27,119,Washington,Door,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr119.aspx,2203.33491462334
602,N Buck's Lake Rd,Unpaved,3.9,13.1,114,Wilson,Rusk,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr114.aspx,6268.38968315491
603,N Buck's Lake Rd,Paved,0.4,13.1,114,Wilson,Rusk,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr114.aspx,597.042191298908
604,N Mill Rd,Paved,0.5,3.2,90,Spring Grove,Green,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr90.aspx,812.948048477905
605,N Park Ave Rd,Paved,2,2.2,109,Little River,Oconto,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr109.aspx,3205.88197736723
606,N Point Rd,Paved,1.7,8,106,Leroy,Dodge,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr106.aspx,2813.79106027764
607,N Riley Rd,Paved,5.7,5.7,68,Porter,Rock,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr68.aspx,9158.76306948971
608,N Serns Rd,Paved,2.5,2.7,35,Milton,Rock,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr35.aspx,4061.36287863729
609,Narrow Gauge Rd,Unpaved,4.6,4.6,83,Bear Lake,Barron,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr83.aspx,7391.07825051888
610,Newald Rd,Unpaved,1.4,32.1,74,Fence,Florence,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr74.aspx,2204.62194412292
611,Newald Tower Rd,Unpaved,2.8,32.1,74,Fence,Florence,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr74.aspx,4518.67517547688
612,Nora Rd,Paved,3.6,3.6,96,Cottage Grove,Dane,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr96.aspx,5842.33950767539
613,Northern Lights Rd,Paved,1.7,5.8,108,Lenroot,Sawyer,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr108.aspx,2723.98918982566
614,County NP,Paved,0.4,2.5,31,Hamilton,La Crosse,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr31.aspx,598.490841591497
615,County NP,Paved,0,2.5,31,West Salem,La Crosse,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr31.aspx,19.5815039821681
616,County O,Paved,0.2,5.9,16,Two Rivers,Manitowoc,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr16.aspx,297.192118897493
617,County O,Paved,5.7,5.9,16,Two Rivers,Manitowoc,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr16.aspx,9243.28967791768
618,McIntyre Rd,Paved,1.7,6.5,87,Koshkonong,Jefferson,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr87.aspx,2749.87071083749
619,Meadow Lake Rd,Unpaved,0.4,25.3,111,Spider Lake,Sawyer,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr111.aspx,716.3372808383
620,Memorial Dr,Paved,0.1,2.5,31,West Salem,La Crosse,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr31.aspx,108.498028037746
621,Mercer Lake Rd,Paved,3.2,9.6,58,Minocqua,Oneida,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr58.aspx,5080.16219666503
622,Michigan Rd,Paved,1.6,27,119,Washington,Door,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr119.aspx,2564.00769808643
623,Middle Rd,Unpaved,0.5,8.9,76,Hewett,Clark,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr76.aspx,844.866142098849
624,Mill Rd,Paved,0.5,2.5,10,Delafield,Waukesha,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr10.aspx,848.022149670254
625,Mill Rd,Paved,0.6,2.5,10,Summit,Waukesha,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr10.aspx,1016.82355625771
626,Mill St,Paved,0.1,2.5,31,West Salem,La Crosse,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr31.aspx,88.1051973754323
627,County MM,Paved,2,3.3,61,Ellington,Outagamie,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr61.aspx,3246.0131316279
628,County MM,Paved,1,5.2,26,Greenfield,La Crosse,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr26.aspx,1666.60424534303
629,County MM,Paved,1.3,3.3,61,Hortonville,Outagamie,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr61.aspx,2120.69587405727
630,County MM,Paved,0.4,5.2,26,La Crosse,La Crosse,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr26.aspx,686.308107838902
631,County MM,Paved,3.7,5.2,26,Shelby,La Crosse,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr26.aspx,6025.78953651511
632,Monches Rd,Paved,2.3,12.1,33,Erin,Washington,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr33.aspx,3629.12936567782
633,Moose Lake Rd,Unpaved,5.8,25.3,111,Round Lake,Sawyer,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr111.aspx,9297.9433089289
634,Moose Lake Rd,Paved,5.3,25.3,111,Round Lake,Sawyer,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr111.aspx,8574.61323419447
635,Morgan Lake Rd,Unpaved,12.6,32.1,74,Fence,Florence,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr74.aspx,20329.8474736301
636,Morgan Lake Rd,Paved,3.4,32.1,74,Fence,Florence,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr74.aspx,5478.7761385305
637,Morgan Rd,Paved,0.9,2.7,17,Lanark,Portage,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr17.aspx,1514.85440931477
638,Mountain Rd,Unpaved,0.6,3.1,72,Nepeuskun,Winnebago,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr72.aspx,1016.1229295467
639,Mountain Rd,Unpaved,1.2,3.1,72,Utica,Winnebago,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr72.aspx,1928.48045746969
640,Mountain Rd,Paved,1.3,3.1,72,Utica,Winnebago,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr72.aspx,2035.28486466932
641,Ridges Rd,Paved,2.5,2.5,39,Baileys Harbor,Door,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr39.aspx,4083.62950908663
642,Right Of Way Rd,Paved,6.3,6.3,44,Lake,Marinette,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr44.aspx,10172.9669196097
643,River Dr,Paved,2,9.3,82,Ashford,Fond Du Lac,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr82.aspx,3258.89248671115
644,River Dr,Unpaved,2.4,4.9,91,Gale,Trempealeau,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr91.aspx,3840.1087585377
645,River Dr,Paved,2.5,4.9,91,Gale,Trempealeau,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr91.aspx,4094.95778138796
646,River Lane Rd,Paved,0.2,3.3,99,Potosi,Grant,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr99.aspx,282.734389890106
647,River Ln,Paved,1,3.3,99,Potosi,Grant,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr99.aspx,1659.35214562114
648,Robin Ave,Unpaved,1.1,2.7,73,Green Grove,Clark,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr73.aspx,1826.92198808337
649,Rock Creek Rd,Unpaved,5.7,32.1,74,Fence,Florence,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr74.aspx,9228.56684203781
650,Rock Creek Rd,Paved,0.6,32.1,74,Fence,Florence,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr74.aspx,903.030055996147
651,Rolling Dr,Paved,2.3,9.3,82,Ashford,Fond Du Lac,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr82.aspx,3723.59878152197
652,County RR,Paved,1.9,1.9,62,Hill,Price,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr62.aspx,3120.15636179183
653,Ruff Rd,Unpaved,0.9,8.4,21,Freedom,Sauk,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr21.aspx,1376.90755209402
654,Rural Rd,Paved,3.4,3.6,23,Dayton,Waupaca,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr23.aspx,5478.18991241077
655,Rural Rd,Paved,0.1,3.6,23,Farmington,Waupaca,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr23.aspx,241.130358488672
656,Rustic 1 Rd,Unpaved,5,5,1,Rib Lake,Taylor,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr1.aspx,8125.58478992703
657,Rustic 3 Rd,Paved,0.5,3.6,3,Glenwood,St. Croix,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr3.aspx,773.065030671005
658,Rustic 3 Rd,Paved,3.1,3.6,3,Springfield,St. Croix,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr3.aspx,5069.05432412562
659,Pine Grove Rd,Paved,0.5,3.5,7,Franklin,Kewaunee,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr7.aspx,804.478805198033
660,Hrabik Rd,Unpaved,1,3.5,7,Montpelier,Kewaunee,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr7.aspx,1609.58657917523
661,O'Connor Rd,Paved,1,5.9,110,West Point,Columbia,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr110.aspx,1648.18868066306
662,O Ave,Paved,0.5,0,103,Farmington,Polk,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr103.aspx,770.180424807453
663,Oak Ave,Paved,0.1,2.5,31,West Salem,La Crosse,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr31.aspx,237.594934280317
664,Oak Knoll Rd,Paved,2.5,2.5,25,Rochester,Racine,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr25.aspx,4095.89172328483
665,Ogden Rd,Paved,1,3.7,75,Mifflin,Iowa,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr75.aspx,1668.17822425233
666,Old 32 Rd,Paved,1.1,9.4,113,Lakewood,Oconto,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr113.aspx,1764.27859276096
667,Old 32 Rd,Paved,1.4,9.4,113,Mountain,Oconto,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr113.aspx,2264.27017512218
668,Old 32 Rd,Paved,6.9,9.4,113,Riverview,Oconto,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr113.aspx,11045.1682391425
669,Old 35 Rd,Paved,0.7,8.1,98,Oakland,Burnett,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr98.aspx,1122.52138290715
670,Old 93 Rd,Paved,0.5,2.7,64,Holland,La Crosse,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr64.aspx,797.878282908155
671,Old 93 Rd,Paved,0.4,2.7,64,Holmen,La Crosse,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr64.aspx,697.13162728283
672,Old Agency House Rd,Paved,0.7,0.7,69,Portage,Columbia,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr69.aspx,1166.70709648163
673,Old Camp Rd,Paved,0.6,27,119,Washington,Door,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr119.aspx,1031.60787756864
674,Old Plank Rd,Paved,0.8,1.3,46,De Pere,Brown,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr46.aspx,1320.73511188788
675,Old Plank Rd,Paved,0.3,1.3,46,Ledgeview,Brown,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr46.aspx,426.81625424971
676,Old Plank Rd,Paved,0.2,1.3,46,Rockland,Brown,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr46.aspx,335.976041993245
677,Old West Harbor Rd,Paved,1.6,27,119,Washington,Door,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr119.aspx,2631.70939132822
678,Orchard Rd,Paved,1.1,8.4,21,Freedom,Sauk,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr21.aspx,1831.86874104189
679,Orchard Rd,Paved,2.5,8.4,21,Honey Creek,Sauk,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr21.aspx,3991.15084046289
680,Otto Rd,Paved,1.8,2.7,17,Lanark,Portage,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr17.aspx,2818.04339643464
681,Paradise Dr,Paved,1.2,6.6,52,Trenton,Washington,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr52.aspx,1874.65857514235
682,Paradise Valley Rd,Paved,0.1,5.4,89,Menomonie,Dunn,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr89.aspx,168.506248713933
683,Park Ave,Paved,0.2,2.2,109,Oconto,Oconto,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr109.aspx,398.427373017875
684,Park Rd,Paved,4.2,4.2,27,Decatur,Green,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr27.aspx,6824.71120351422
685,Parkway Rd,Paved,1.5,35.4,32,Silver Cliff,Marinette,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr32.aspx,2426.70356299667
686,Parkway Rd,Paved,14.4,35.4,32,Stephenson,Marinette,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr32.aspx,23146.4283466419
687,Peck Station Rd,Paved,2.1,2.1,120,Lafayette,Walworth,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr120.aspx,3302.46860864668
688,Perch Lake Rd,Unpaved,0.3,13.1,114,Atlanta,Rusk,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr114.aspx,557.268136142959
689,Perch Lake Rd,Unpaved,0.5,13.1,114,Wilkinson,Rusk,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr114.aspx,851.292261838063
690,Perch Lake Rd,Unpaved,2.2,13.1,114,Wilson,Rusk,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr114.aspx,3482.55903272432
691,Pine Ln,Paved,0.5,3,8,Suamico,Brown,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr8.aspx,783.477328606206
692,Pine St N,Unpaved,0.2,4.5,67,Turtle Lake,Barron,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr67.aspx,349.996063004235
693,Pine St N,Paved,0.1,4.5,67,Turtle Lake,Barron,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr67.aspx,145.854733926467
694,Pine Tree Rd N,Paved,1.8,4.4,40,Hobart,Brown,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr40.aspx,2897.34743816002
695,Piper Rd,Paved,0.3,7.3,86,Eagle,Waukesha,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr86.aspx,419.928175446016
696,Piper Rd,Paved,0.2,7.3,86,North Prairie,Waukesha,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr86.aspx,263.264546000776
697,Piper Rd,Paved,0.1,7.3,86,Ottawa,Waukesha,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr86.aspx,133.257791561141
698,Poeppel Rd,Paved,1.6,6.5,87,Koshkonong,Jefferson,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr87.aspx,2512.95395154904
699,Polk/St Croix Rd,Paved,0.1,0,103,Somerset,St. Croix,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr103.aspx,150.611560316504
700,Pond Rd,Paved,1.4,6.5,87,Koshkonong,Jefferson,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr87.aspx,2314.80628350058
701,Portage Rd,Paved,0.5,1.8,117,Springwater,Waushara,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr117.aspx,776.694907220779
702,Portage St,Paved,0.8,1.8,117,Saxeville,Waushara,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr117.aspx,1247.31247665722
703,Potter Rd,Paved,1.1,2.6,85,Spring Prairie,Walworth,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr85.aspx,1799.20216344332
704,Preston Rd,Unpaved,1.2,3.2,90,Spring Grove,Green,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr90.aspx,1957.14471315877
705,Ridge Rd,Paved,1,10.1,70,Liberty,Grant,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr70.aspx,1655.92100564884
706,Sleepy Hollow Rd,Paved,1,3.5,7,Montpelier,Kewaunee,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr7.aspx,1613.02859849463
707,Rustic 4 Rd,Unpaved,2.3,4.6,4,Springfield,St. Croix,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr4.aspx,3703.1794563536
708,Rustic 4 Rd,Unpaved,1.1,4.6,4,Glenwood,St. Croix,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr4.aspx,1726.16092804462
709,Rustic 4 Rd,Unpaved,0.1,4.6,4,Glenwood City,St. Croix,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr4.aspx,111.68743157731
710,Rustic 4 Rd,Unpaved,1.2,4.6,4,Springfield,St. Croix,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr4.aspx,1853.89006843238
711,25th St,Paved,0.9,6.7,18,Sumner,Barron,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr18.aspx,1369.22683148416
712,Rustic Road 45,Unpaved,2.3,2.5,45,Bridge Creek,Eau Claire,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr45.aspx,3719.13208173998
713,Rustic Road 45,Paved,0.1,2.5,45,Bridge Creek,Eau Claire,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr45.aspx,230.704367249619
714,County S,Paved,1.3,2,63,Greenbush,Sheboygan,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr63.aspx,2091.1499137382
715,County S,Paved,3.9,4.6,101,Osceola,Polk,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr101.aspx,6212.50012913424
716,Sutton Rd,Paved,1.3,4.5,59,Minocqua,Oneida,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr59.aspx,2101.8667701517
717,Sweetheart City Rd,Paved,1.2,5.2,97,Middle Inlet,Marinette,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr97.aspx,1958.65315479861
718,Swenson Rd,Paved,0.8,27,119,Washington,Door,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr119.aspx,1212.17533105984
719,County T,Paved,6.3,6.6,9,Sevastopol,Door,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr9.aspx,10201.5266366452
720,County T,Paved,0.2,6.6,9,Sturgeon Bay,Door,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr9.aspx,401.52838717584
721,Tesch Rd,Unpaved,2.8,4.1,78,Harding,Lincoln,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr78.aspx,4481.96541343549
722,Tesch Rd,Paved,1.3,4.1,78,Harding,Lincoln,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr78.aspx,2058.96105233832
723,Tews Rd(Fed Forest Rd 206),Unpaved,2.6,17.1,95,Spider Lake,Sawyer,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr95.aspx,4228.2833118311
724,Tews Rd(Fed Forest Rd 206),Paved,0.6,17.1,95,Spider Lake,Sawyer,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr95.aspx,1021.15578919331
725,Timber Wolf Trl,Paved,0.2,4.5,59,Minocqua,Oneida,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr59.aspx,362.366849641858
726,TN RD 37,Unpaved,0,32.1,74,Fence,Florence,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr74.aspx,71.6145993858638
727,TN RD 38,Paved,0.1,32.1,74,Fence,Florence,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr74.aspx,171.960200212293
728,Tower Rd,Paved,0,8.1,98,Swiss,Burnett,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr98.aspx,56.9366101448443
729,Town Line Rd,Paved,0.9,4.1,57,Farmington,Waupaca,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr57.aspx,1422.36260424219
730,Town Line Rd,Paved,0.9,4.1,57,Lanark,Portage,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr57.aspx,1406.86077850443
731,Town Line Rd,Paved,2,27,119,Washington,Door,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr119.aspx,3264.41758559102
732,Trout Brook Rd,Paved,0.7,3,13,St. Joseph,St. Croix,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr13.aspx,1179.08747174655
733,Trout Brook/Rustic Rd,Paved,2.3,3,13,Hudson,St. Croix,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr13.aspx,3724.57735625617
734,Trout Creek Rd,Paved,0.7,4.4,40,Hobart,Brown,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr40.aspx,1187.07346114951
735,County TT,Paved,3.5,3.5,77,Sturgeon Bay,Door,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr77.aspx,5615.98737376912
736,Tunnelville Rd,Paved,1,2.8,55,Stark,Vernon,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr55.aspx,1530.07604445334
737,County S,Paved,0.3,4.6,101,Osceola,Polk,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr101.aspx,464.221485724533
738,County S,Paved,0.7,2,63,Plymouth,Sheboygan,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr63.aspx,1061.72162754741
739,County S,Paved,3.8,25.3,111,Round Lake,Sawyer,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr111.aspx,6099.16773064788
740,County S,Paved,0.3,25.3,111,Spider Lake,Sawyer,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr111.aspx,451.94508659432
741,County S,Paved,0.5,4.6,101,St. Croix Falls,Polk,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr101.aspx,753.183444826763
742,S Buck's Lake Rd,Unpaved,2.3,13.1,114,Wilson,Rusk,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr114.aspx,3658.90509317309
743,S Point Rd,Paved,1.1,8,106,Leroy,Dodge,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr106.aspx,1751.7898104767
744,Sand Rd,Unpaved,3,8.9,76,Hewett,Clark,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr76.aspx,4849.84858722387
745,Sandhill Rd,Paved,2.3,8.5,56,Whitestown,Vernon,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr56.aspx,3638.48983759255
746,Scenic Rd,Unpaved,1.5,10.1,70,Liberty,Grant,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr70.aspx,2462.79840973704
747,Scenic Rd,Paved,0.2,10.1,70,Liberty,Grant,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr70.aspx,378.99794677047
748,Schara Dr,Unpaved,0.6,8.4,21,Freedom,Sauk,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr21.aspx,963.054264817013
749,Schara Dr,Unpaved,1,8.4,21,Honey Creek,Sauk,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr21.aspx,1555.93374013645
750,Schara Rd,Unpaved,0,8.4,21,Freedom,Sauk,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr21.aspx,41.0040960153869
751,Semple Rd,Paved,1.4,2.6,122,Waterville,Pepin,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr122.aspx,2300.37834203011
752,Semple Rd,Paved,1.2,2.6,122,Waubeek,Pepin,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr122.aspx,1951.23544458882
753,Serns Rd,Paved,0.1,2.7,35,Milton,Rock,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr35.aspx,221.508718061801
754,Settlement Rd N,Paved,12.3,12.3,54,Millston,Jackson,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr54.aspx,19768.9338491555
755,Shady Knoll Rd,Paved,8.5,13.1,105,Fifield,Price,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr105.aspx,13632.0688458349
756,Shamrock Ln,Paved,1.3,12.1,33,Erin,Washington,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr33.aspx,2018.89900940988
757,Sheridan Springs Rd,Paved,1.8,5.7,12,Lyons,Walworth,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr12.aspx,2880.84837541945
758,Skinner Hollow Rd,Paved,2.1,4.5,94,Adams,Green,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr94.aspx,3318.93809108471
759,Skinner Hollow Rd,Paved,2.5,4.5,94,Jordan,Green,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr94.aspx,3961.86038352904
760,Skog Rd,Paved,3.4,5.4,15,Grantsburg,Burnett,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr15.aspx,5463.23689159718
761,Slazing Rd,Paved,0.8,3.3,99,Potosi,Grant,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr99.aspx,1232.1804910855
762,Sleepy Hollow Rd,Paved,1.4,10.1,70,Liberty,Grant,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr70.aspx,2175.2595675991
763,Slotty Rd,Paved,2.4,8.4,21,Honey Creek,Sauk,https://wisconsindot.gov/Pages/travel/road/rustic-roads/rr21.aspx,3818.08955055824
